market;funding_total_usd;status;country_code;city;funding_rounds;founded_year;seed;venture;equity_crowdfunding;undisclosed;convertible_note;debt_financing;angel;grant;private_equity;product_crowdfunding;round_A;round_B;round_C;round_D;round_E;round_F;round_G;round_H
59;570746;0;112;2882;1;2001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;1000000;0;19;2746;1;2002;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;25000;0;1;1;1;2013;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;40200000;0;39;2797;2;2006;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
733;639399;0;112;4061;3;2011;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
703;136181;0;39;2797;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;4899999;0;112;3020;2;2012;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
420;215000;0;112;2942;1;2011;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
628;1347000;1;1;1;2;2008;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
446;4000000;0;112;2631;2;2012;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
653;68497;0;11;3465;2;2014;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
642;360000;0;112;2112;1;2012;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
454;230000;0;112;2560;2;2012;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
591;50000;0;112;2808;1;2000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
714;40000;0;21;3315;1;2013;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
59;285000;0;112;2882;1;1985;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
410;2450000;0;112;2519;1;1997;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
307;650000;0;112;903;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
584;1500000;0;112;2964;1;2005;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;1500000;0;112;4161;1;2007;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
628;2100000;0;52;3680;3;2011;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
642;17000000;0;112;3115;1;1979;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
454;100000;0;112;3265;1;2008;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
655;100000;0;90;3935;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;2225000;0;112;2560;3;2007;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
495;6000000;0;101;3567;2;2009;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
674;6107133;0;39;2527;3;2009;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0
431;1900000;0;112;2560;2;2009;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
154;325000;0;112;3616;3;2007;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
466;5000000;0;112;3619;1;2000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
97;250000;0;112;1076;1;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
373;1900000;0;30;966;2;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421;1000000;0;52;2370;1;2009;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
305;4715000;0;112;3356;2;2010;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
431;4500000;0;112;1999;2;1999;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
642;2573200;0;1;1;1;2009;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
175;5900000;0;112;4128;1;2011;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94;220000000;0;112;3269;4;2006;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
8;14379000;0;112;3265;4;2010;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
167;310000;0;40;1062;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
406;15000;0;1;1;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
307;1500000;0;112;2808;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410;2601040;0;112;167;1;1995;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160;20000;0;1;1;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
484;1077000;0;112;3265;2;2014;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
587;3250000;0;112;3265;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251;46750000;0;112;3265;3;2011;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
578;8000000;0;112;3265;3;2011;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
470;18700000;1;112;3265;3;2008;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
246;4065607;0;1;1;2;2009;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
454;810040;0;112;490;1;2011;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;2150000;0;30;2209;2;2011;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
577;20000;0;112;718;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
470;50000;0;19;3745;1;2012;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;100000;0;49;2464;1;2008;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
256;1500000;0;112;3309;3;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
703;232198;0;1;1;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
257;79559;0;1;1;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;8600000;0;112;3263;5;2008;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
431;3304810;0;112;3938;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;122609480;0;112;3303;10;2004;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0
278;315000;0;81;1;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
420;175000;0;112;2389;2;2007;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
236;20000;0;112;1977;1;2014;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;3400000;1;112;2118;1;2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
431;540372;0;39;2797;1;2011;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
591;500000;0;112;3309;1;2010;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
696;19299;0;90;3643;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;1515251;0;40;1091;1;1982;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
591;1100000;1;112;527;1;2008;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
51;100000;0;112;3250;1;2010;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
154;250000;0;112;718;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
703;1000000;0;112;2104;1;2008;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
97;2250000;0;40;3627;3;2008;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
235;500000;0;112;3265;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;44541657;1;112;184;5;2001;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
59;48000000;0;52;3023;3;2012;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
20;500000;0;112;2257;2;2010;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
414;8900000;0;112;3265;2;2012;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
200;6000000;1;112;2699;1;1996;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
519;8500000;0;112;3265;2;2013;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
154;171423;0;40;2099;2;2011;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
739;6525000;0;112;3265;2;2010;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
369;436730;0;39;2797;2;2010;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
419;2023000;1;112;3265;3;2009;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
642;1550000;0;112;2112;2;2010;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
200;736000;0;40;1353;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
703;19889;0;1;1;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;10800000;0;112;2560;2;2006;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
200;100000;0;19;3851;1;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
502;149167;0;40;3446;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
640;700000;0;1;1;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;3307500;0;112;184;4;2007;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;9705000;0;112;3356;3;2008;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
161;261620;0;1;1;2;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
490;100000;0;49;229;1;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;31500000;1;112;3303;3;2009;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
642;13000000;0;112;184;1;2007;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
657;28000000;1;112;2241;2;2004;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
206;1020000;0;112;2560;2;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
419;2500000;0;112;490;1;2009;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
740;1500000;0;60;3377;1;2005;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
419;2350000;0;112;3265;2;2010;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
33;815000;0;112;3263;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
503;125000;0;112;3356;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;155000;0;112;718;2;2011;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
183;565000;0;112;3375;3;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131;500000;0;112;3309;2;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
278;2200000;0;50;1007;2;2008;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
674;170000;0;112;2366;1;2012;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46;167000;0;112;3265;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
703;1500000;0;1;1;2;2014;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;5650000;0;50;1007;1;1998;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
737;300000;0;84;180;1;1999;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;30000000;0;112;1689;1;2009;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
642;55000000;0;36;238;3;2003;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
234;21500000;1;19;3851;2;2006;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
29;1220000;0;112;737;2;2014;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
729;2000000;0;112;170;1;2014;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;1231756;0;112;2503;2;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;10700000;1;112;953;5;2001;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0
8;6250000;0;1;1;2;2000;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
307;2700000;0;112;873;2;2007;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
59;5061900;0;112;564;1;1994;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;270000;0;93;2440;2;2013;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
470;3000000;0;40;2099;1;2008;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
369;45000;0;112;1640;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;5800000;0;112;113;1;2012;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;42000000;0;52;1572;2;2013;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
100;500000;0;112;2128;1;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;475000;0;112;3364;1;2010;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
367;34600000;0;112;3265;4;2009;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0
696;2225000;0;112;2560;3;2009;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
154;1900000;0;112;3265;1;2011;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
29;16000;0;1;1;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;39000000;1;112;2036;5;2003;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0
431;45520000;1;39;2797;3;2004;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
154;35000;0;101;3567;1;2007;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
206;205000;0;52;1613;3;2011;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
657;482602;0;112;299;2;2009;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
307;475550;0;112;1058;1;2007;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
534;1000000;0;112;1834;1;1999;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
703;5145960;0;40;3937;2;2000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
586;3500000;0;112;759;1;2008;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
235;1360000;0;112;3269;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;250000;0;112;3309;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
628;3029994;0;112;2503;4;2011;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
703;1245000;0;112;3569;2;2003;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
97;875000;1;112;3265;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;200000;0;41;25;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41;16212601;1;40;1;3;2004;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
39;7900000;1;112;2112;2;2004;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
609;1000;0;6;3636;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;1200000;0;40;2099;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;40000;0;21;3315;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
168;909150;0;40;2099;1;2010;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
586;50000000;0;112;3265;4;2005;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
82;95000;0;112;3265;2;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
259;1200000;0;1;1;1;2014;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
401;750000;0;40;2099;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
589;2000000;0;112;3356;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
597;58000000;1;112;3616;7;2002;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0
642;25000;0;112;2104;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;5600000;0;112;2560;1;2012;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
154;13000;0;112;2342;1;2009;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
635;600000;0;39;2797;1;2008;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
10;7000000;0;112;2560;1;2010;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
234;12840000;0;112;615;3;2003;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
431;1500000;0;112;3616;2;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;1100000;0;112;2581;1;2012;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
519;1000000;0;112;3265;1;2013;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
150;190000000;0;112;3265;5;2010;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
305;210000;0;112;661;1;2010;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
368;2500000;1;112;3265;1;2010;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
93;135000;0;112;170;2;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
307;715000;0;112;3115;2;2011;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
191;9000000;0;112;3276;2;2013;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
642;40000;0;21;3315;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;38100000;0;112;3054;6;2002;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0
431;195420;0;53;437;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;30000000;0;112;2560;1;2000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;572000;0;40;2001;1;2003;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
189;8500000;1;112;2560;1;2008;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
434;1500000;0;112;3265;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;1583166;0;19;3851;2;2007;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
17;279720;0;30;316;1;2008;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
183;25000;0;112;718;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;65000;0;112;2560;2;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;48000;0;1;1;1;2014;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;157436;0;1;1;2;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
269;243573;0;1;1;1;2007;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
256;40000;0;112;2112;1;2014;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
635;802100;0;30;316;2;2007;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
278;40000;0;21;3315;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
470;650000;0;112;3938;1;2011;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
557;3000000;0;112;2560;1;2012;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
703;17693;0;1;1;1;2014;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
519;20290000;0;112;2503;4;2007;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
8;40000;0;21;3315;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
252;20153939;0;112;3265;6;2009;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
642;110000;0;112;718;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;1584717;0;60;3377;2;2008;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
206;3000000;1;112;2128;1;2007;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
206;100000;0;112;3265;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
586;1977372;0;81;98;2;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;250000;0;112;2560;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
394;4221970;0;30;1490;5;2012;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
154;18500000;1;112;2560;4;2002;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
628;100000;0;1;1;1;2008;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
660;250000;0;112;2560;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
724;68694;0;30;316;2;2013;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
622;40000;0;112;1296;1;2012;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
17;168403;0;40;2099;2;2008;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
703;1588125;0;112;3301;1;1998;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
59;35715237;0;112;285;2;2009;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
431;100000;0;112;2858;1;2003;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251;1075000;0;112;490;2;2008;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
657;310457;0;92;3722;2;2012;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
431;228913;0;40;2099;1;2012;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;5000000;1;112;2560;2;2008;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
200;227287;0;40;2099;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
608;588472;0;40;2099;3;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153;500000;0;112;2560;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621;3500000;1;112;564;3;2006;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
525;170000;0;112;3539;2;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;27034;0;39;1702;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251;16900000;0;112;2112;3;2011;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
153;570000;0;112;2223;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
388;5800000;0;112;2112;2;2013;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
49;14900000;0;112;3265;3;2011;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
251;1750000;0;112;718;2;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251;3300000;0;60;3377;2;2011;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
251;26000006;1;112;2560;3;2004;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
358;12450000;0;6;3636;1;2010;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
251;1500000;0;112;2560;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;300000;0;38;1555;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251;20000;0;112;737;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
490;19736;0;1;1;1;2014;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251;19000000;0;40;2099;2;2010;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
251;3224792;0;112;2560;3;2011;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
431;973563;0;40;2099;5;2011;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
251;9000000;0;40;2099;1;2010;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
151;90000;0;16;3193;1;2014;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
628;120000;0;112;1640;1;2011;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
305;9325814;0;112;2902;2;2004;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
305;3788128;0;40;869;1;2010;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
166;15000;0;1;1;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
116;700000;0;112;3309;2;2012;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
740;1000000;0;40;597;2;2005;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;585000;0;112;3269;2;1998;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;6291194;0;30;3594;2;2000;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
431;2332925;0;112;2784;2;2010;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
234;850000;0;112;2560;2;2010;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
425;500000;0;112;2112;1;2009;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
431;500000;0;112;184;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;5000000;0;112;2560;1;2006;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
200;75000;0;49;2464;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;175000;0;112;1049;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;1200000;0;112;3975;1;1998;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251;40000;0;19;3745;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
